,ID,Age,Gender,Version,Task,Idx,Left,Right,Item,Acc,Time,Manipulation,Study,Target_or_foil,Item_type,Training_or_control,blindtested
256,112,5.792134831,1,2,N,16,206,260,206 vs 260,1,posttest,Random,1,NA,completely novel,Training,N
257,114,3.766853933,1,1,N,1,11,24,11 vs 24,0,pretest,Clustered,1,NA,completely novel,Training,N
258,114,3.766853933,1,1,N,2,201,21,201 vs 21,0,pretest,Clustered,1,target,partial novel,Training,N
259,114,3.766853933,1,1,N,3,8,2,8 vs 2,1,pretest,Clustered,1,target,partial novel,Training,N
260,114,3.766853933,1,1,N,4,12,22,12 vs 22,0,pretest,Clustered,1,NA,completely novel,Training,N
261,114,3.766853933,1,1,N,5,105,125,105 vs 125,0,pretest,Clustered,1,foil,partial novel,Training,N
262,114,3.766853933,1,1,N,6,1000,100,1000 vs 100,0,pretest,Clustered,1,foil,partial novel,Training,N
263,114,3.766853933,1,1,N,7,15,5,15 vs 5,1,pretest,Clustered,1,foil,partial novel,Training,N
264,114,3.766853933,1,1,N,8,350,305,350 vs 305,1,pretest,Clustered,1,foil,partial novel,Training,N
265,114,3.766853933,1,1,N,9,64,604,64 vs 604,1,pretest,Clustered,1,NA,completely novel,Training,N
266,114,3.766853933,1,1,N,10,206,260,206 vs 260,0,pretest,Clustered,1,NA,completely novel,Training,N
267,114,3.766853933,1,1,N,11,402,42,402 vs 42,1,pretest,Clustered,1,foil,partial novel,Training,N
268,114,3.766853933,1,1,N,12,36,306,36 vs 306,0,pretest,Clustered,1,NA,completely novel,Training,N
269,114,3.766853933,1,1,N,13,670,67,670 vs 67,1,pretest,Clustered,1,foil,partial novel,Training,N
270,114,3.766853933,1,1,N,14,85,850,85 vs 850,1,pretest,Clustered,1,NA,completely novel,Training,N
271,114,3.766853933,1,1,N,15,807,78,807 vs 78,1,pretest,Clustered,1,NA,completely novel,Training,N
272,114,3.766853933,1,1,N,16,1002,1020,1002 vs 1020,0,pretest,Clustered,1,NA,completely novel,Training,N
273,114,3.766853933,1,2,N,1,36,306,36 vs 306,0,posttest,Clustered,1,NA,completely novel,Training,N
274,114,3.766853933,1,2,N,2,15,5,15 vs 5,1,posttest,Clustered,1,foil,partial novel,Training,N
275,114,3.766853933,1,2,N,3,1002,1020,1002 vs 1020,0,posttest,Clustered,1,NA,completely novel,Training,N
276,114,3.766853933,1,2,N,4,11,24,11 vs 24,1,posttest,Clustered,1,NA,completely novel,Training,N
277,114,3.766853933,1,2,N,5,670,67,670 vs 67,1,posttest,Clustered,1,foil,partial novel,Training,N
278,114,3.766853933,1,2,N,6,402,42,402 vs 42,1,posttest,Clustered,1,foil,partial novel,Training,N
279,114,3.766853933,1,2,N,7,64,604,64 vs 604,1,posttest,Clustered,1,NA,completely novel,Training,N
280,114,3.766853933,1,2,N,8,201,21,201 vs 21,1,posttest,Clustered,1,target,partial novel,Training,N
281,114,3.766853933,1,2,N,9,105,125,105 vs 125,1,posttest,Clustered,1,foil,partial novel,Training,N
282,114,3.766853933,1,2,N,10,807,78,807 vs 78,1,posttest,Clustered,1,NA,completely novel,Training,N
283,114,3.766853933,1,2,N,11,85,850,85 vs 850,1,posttest,Clustered,1,NA,completely novel,Training,N
284,114,3.766853933,1,2,N,12,12,22,12 vs 22,1,posttest,Clustered,1,NA,completely novel,Training,N
285,114,3.766853933,1,2,N,13,350,305,350 vs 305,1,posttest,Clustered,1,foil,partial novel,Training,N
286,114,3.766853933,1,2,N,14,8,2,8 vs 2,1,posttest,Clustered,1,target,partial novel,Training,N
287,114,3.766853933,1,2,N,15,1000,100,1000 vs 100,0,posttest,Clustered,1,foil,partial novel,Training,N
288,114,3.766853933,1,2,N,16,206,260,206 vs 260,1,posttest,Clustered,1,NA,completely novel,Training,N
289,120,5.241573034,1,2,N,1,36,306,36 vs 306,1,pretest,Random,1,NA,completely novel,Training,N
290,120,5.241573034,1,2,N,2,15,5,15 vs 5,1,pretest,Random,1,foil,partial novel,Training,N
291,120,5.241573034,1,2,N,3,1002,1020,1002 vs 1020,0,pretest,Random,1,NA,completely novel,Training,N
292,120,5.241573034,1,2,N,4,11,24,11 vs 24,1,pretest,Random,1,NA,completely novel,Training,N
293,120,5.241573034,1,2,N,5,670,67,670 vs 67,1,pretest,Random,1,foil,partial novel,Training,N
294,120,5.241573034,1,2,N,6,402,42,402 vs 42,0,pretest,Random,1,foil,partial novel,Training,N
295,120,5.241573034,1,2,N,7,64,604,64 vs 604,1,pretest,Random,1,NA,completely novel,Training,N
296,120,5.241573034,1,2,N,8,201,21,201 vs 21,1,pretest,Random,1,target,partial novel,Training,N
297,120,5.241573034,1,2,N,9,105,125,105 vs 125,0,pretest,Random,1,foil,partial novel,Training,N
298,120,5.241573034,1,2,N,10,807,78,807 vs 78,0,pretest,Random,1,NA,completely novel,Training,N
299,120,5.241573034,1,2,N,11,85,850,85 vs 850,0,pretest,Random,1,NA,completely novel,Training,N
300,120,5.241573034,1,2,N,12,12,22,12 vs 22,0,pretest,Random,1,NA,completely novel,Training,N
301,120,5.241573034,1,2,N,13,350,305,350 vs 305,1,pretest,Random,1,foil,partial novel,Training,N
302,120,5.241573034,1,2,N,14,8,2,8 vs 2,1,pretest,Random,1,target,partial novel,Training,N
303,120,5.241573034,1,2,N,15,1000,100,1000 vs 100,1,pretest,Random,1,foil,partial novel,Training,N
304,120,5.241573034,1,2,N,16,206,260,206 vs 260,0,pretest,Random,1,NA,completely novel,Training,N
305,120,5.241573034,1,2,N,1,36,306,36 vs 306,1,posttest,Random,1,NA,completely novel,Training,N
306,120,5.241573034,1,2,N,2,15,5,15 vs 5,1,posttest,Random,1,foil,partial novel,Training,N
307,120,5.241573034,1,2,N,3,1002,1020,1002 vs 1020,1,posttest,Random,1,NA,completely novel,Training,N
308,120,5.241573034,1,2,N,4,11,24,11 vs 24,1,posttest,Random,1,NA,completely novel,Training,N
309,120,5.241573034,1,2,N,5,670,67,670 vs 67,1,posttest,Random,1,foil,partial novel,Training,N
310,120,5.241573034,1,2,N,6,402,42,402 vs 42,1,posttest,Random,1,foil,partial novel,Training,N
311,120,5.241573034,1,2,N,7,64,604,64 vs 604,1,posttest,Random,1,NA,completely novel,Training,N
312,120,5.241573034,1,2,N,8,201,21,201 vs 21,1,posttest,Random,1,target,partial novel,Training,N
313,120,5.241573034,1,2,N,9,105,125,105 vs 125,0,posttest,Random,1,foil,partial novel,Training,N
314,120,5.241573034,1,2,N,10,807,78,807 vs 78,1,posttest,Random,1,NA,completely novel,Training,N
315,120,5.241573034,1,2,N,11,85,850,85 vs 850,1,posttest,Random,1,NA,completely novel,Training,N
316,120,5.241573034,1,2,N,12,12,22,12 vs 22,0,posttest,Random,1,NA,completely novel,Training,N
317,120,5.241573034,1,2,N,13,350,305,350 vs 305,1,posttest,Random,1,foil,partial novel,Training,N
318,120,5.241573034,1,2,N,14,8,2,8 vs 2,1,posttest,Random,1,target,partial novel,Training,N
319,120,5.241573034,1,2,N,15,1000,100,1000 vs 100,1,posttest,Random,1,foil,partial novel,Training,N
320,120,5.241573034,1,2,N,16,206,260,206 vs 260,1,posttest,Random,1,NA,completely novel,Training,N
321,121,3.904494382,1,1,N,1,11,24,11 vs 24,1,pretest,Random,1,NA,completely novel,Training,N
322,121,3.904494382,1,1,N,2,201,21,201 vs 21,1,pretest,Random,1,target,partial novel,Training,N
323,121,3.904494382,1,1,N,3,8,2,8 vs 2,1,pretest,Random,1,target,partial novel,Training,N
324,121,3.904494382,1,1,N,4,12,22,12 vs 22,0,pretest,Random,1,NA,completely novel,Training,N
325,121,3.904494382,1,1,N,5,105,125,105 vs 125,0,pretest,Random,1,foil,partial novel,Training,N
326,121,3.904494382,1,1,N,6,1000,100,1000 vs 100,1,pretest,Random,1,foil,partial novel,Training,N
327,121,3.904494382,1,1,N,7,15,5,15 vs 5,0,pretest,Random,1,foil,partial novel,Training,N
328,121,3.904494382,1,1,N,8,350,305,350 vs 305,1,pretest,Random,1,foil,partial novel,Training,N
329,121,3.904494382,1,1,N,9,64,604,64 vs 604,0,pretest,Random,1,NA,completely novel,Training,N
330,121,3.904494382,1,1,N,10,206,260,206 vs 260,0,pretest,Random,1,NA,completely novel,Training,N
331,121,3.904494382,1,1,N,11,402,42,402 vs 42,1,pretest,Random,1,foil,partial novel,Training,N
332,121,3.904494382,1,1,N,12,36,306,36 vs 306,0,pretest,Random,1,NA,completely novel,Training,N
333,121,3.904494382,1,1,N,13,670,67,670 vs 67,1,pretest,Random,1,foil,partial novel,Training,N
334,121,3.904494382,1,1,N,14,85,850,85 vs 850,0,pretest,Random,1,NA,completely novel,Training,N
335,121,3.904494382,1,1,N,15,807,78,807 vs 78,1,pretest,Random,1,NA,completely novel,Training,N
336,121,3.904494382,1,1,N,16,1002,1020,1002 vs 1020,0,pretest,Random,1,NA,completely novel,Training,N
337,121,3.904494382,1,1,N,1,11,24,11 vs 24,1,posttest,Random,1,NA,completely novel,Training,N
338,121,3.904494382,1,1,N,2,201,21,201 vs 21,1,posttest,Random,1,target,partial novel,Training,N
339,121,3.904494382,1,1,N,3,8,2,8 vs 2,1,posttest,Random,1,target,partial novel,Training,N
340,121,3.904494382,1,1,N,4,12,22,12 vs 22,1,posttest,Random,1,NA,completely novel,Training,N
341,121,3.904494382,1,1,N,5,105,125,105 vs 125,0,posttest,Random,1,foil,partial novel,Training,N
342,121,3.904494382,1,1,N,6,1000,100,1000 vs 100,1,posttest,Random,1,foil,partial novel,Training,N
343,121,3.904494382,1,1,N,7,15,5,15 vs 5,1,posttest,Random,1,foil,partial novel,Training,N
344,121,3.904494382,1,1,N,8,350,305,350 vs 305,1,posttest,Random,1,foil,partial novel,Training,N
345,121,3.904494382,1,1,N,9,64,604,64 vs 604,0,posttest,Random,1,NA,completely novel,Training,N
346,121,3.904494382,1,1,N,10,206,260,206 vs 260,0,posttest,Random,1,NA,completely novel,Training,N
347,121,3.904494382,1,1,N,11,402,42,402 vs 42,1,posttest,Random,1,foil,partial novel,Training,N
348,121,3.904494382,1,1,N,12,36,306,36 vs 306,0,posttest,Random,1,NA,completely novel,Training,N
349,121,3.904494382,1,1,N,13,670,67,670 vs 67,1,posttest,Random,1,foil,partial novel,Training,N
350,121,3.904494382,1,1,N,14,85,850,85 vs 850,1,posttest,Random,1,NA,completely novel,Training,N
351,121,3.904494382,1,1,N,15,807,78,807 vs 78,1,posttest,Random,1,NA,completely novel,Training,N
352,121,3.904494382,1,1,N,16,1002,1020,1002 vs 1020,0,posttest,Random,1,NA,completely novel,Training,N
353,123,3.606741573,1,2,N,1,36,306,36 vs 306,1,pretest,Clustered,1,NA,completely novel,Training,N
354,123,3.606741573,1,2,N,2,15,5,15 vs 5,1,pretest,Clustered,1,foil,partial novel,Training,N
355,123,3.606741573,1,2,N,3,1002,1020,1002 vs 1020,0,pretest,Clustered,1,NA,completely novel,Training,N
356,123,3.606741573,1,2,N,4,11,24,11 vs 24,1,pretest,Clustered,1,NA,completely novel,Training,N
357,123,3.606741573,1,2,N,5,670,67,670 vs 67,1,pretest,Clustered,1,foil,partial novel,Training,N
358,123,3.606741573,1,2,N,6,402,42,402 vs 42,0,pretest,Clustered,1,foil,partial novel,Training,N
359,123,3.606741573,1,2,N,7,64,604,64 vs 604,1,pretest,Clustered,1,NA,completely novel,Training,N
360,123,3.606741573,1,2,N,8,201,21,201 vs 21,1,pretest,Clustered,1,target,partial novel,Training,N
361,123,3.606741573,1,2,N,9,105,125,105 vs 125,1,pretest,Clustered,1,foil,partial novel,Training,N
362,123,3.606741573,1,2,N,10,807,78,807 vs 78,0,pretest,Clustered,1,NA,completely novel,Training,N
363,123,3.606741573,1,2,N,11,85,850,85 vs 850,1,pretest,Clustered,1,NA,completely novel,Training,N
364,123,3.606741573,1,2,N,12,12,22,12 vs 22,1,pretest,Clustered,1,NA,completely novel,Training,N
365,123,3.606741573,1,2,N,13,350,305,350 vs 305,1,pretest,Clustered,1,foil,partial novel,Training,N
366,123,3.606741573,1,2,N,14,8,2,8 vs 2,1,pretest,Clustered,1,target,partial novel,Training,N
367,123,3.606741573,1,2,N,15,1000,100,1000 vs 100,0,pretest,Clustered,1,foil,partial novel,Training,N
368,123,3.606741573,1,2,N,16,206,260,206 vs 260,0,pretest,Clustered,1,NA,completely novel,Training,N
369,123,3.606741573,1,2,N,1,36,306,36 vs 306,0,posttest,Clustered,1,NA,completely novel,Training,N
370,123,3.606741573,1,2,N,2,15,5,15 vs 5,1,posttest,Clustered,1,foil,partial novel,Training,N
371,123,3.606741573,1,2,N,3,1002,1020,1002 vs 1020,0,posttest,Clustered,1,NA,completely novel,Training,N
372,123,3.606741573,1,2,N,4,11,24,11 vs 24,1,posttest,Clustered,1,NA,completely novel,Training,N
373,123,3.606741573,1,2,N,5,670,67,670 vs 67,1,posttest,Clustered,1,foil,partial novel,Training,N
374,123,3.606741573,1,2,N,6,402,42,402 vs 42,1,posttest,Clustered,1,foil,partial novel,Training,N
375,123,3.606741573,1,2,N,7,64,604,64 vs 604,1,posttest,Clustered,1,NA,completely novel,Training,N
376,123,3.606741573,1,2,N,8,201,21,201 vs 21,1,posttest,Clustered,1,target,partial novel,Training,N
377,123,3.606741573,1,2,N,9,105,125,105 vs 125,1,posttest,Clustered,1,foil,partial novel,Training,N
378,123,3.606741573,1,2,N,10,807,78,807 vs 78,1,posttest,Clustered,1,NA,completely novel,Training,N
379,123,3.606741573,1,2,N,11,85,850,85 vs 850,1,posttest,Clustered,1,NA,completely novel,Training,N
380,123,3.606741573,1,2,N,12,12,22,12 vs 22,1,posttest,Clustered,1,NA,completely novel,Training,N
381,123,3.606741573,1,2,N,13,350,305,350 vs 305,0,posttest,Clustered,1,foil,partial novel,Training,N
382,123,3.606741573,1,2,N,14,8,2,8 vs 2,1,posttest,Clustered,1,target,partial novel,Training,N
383,123,3.606741573,1,2,N,15,1000,100,1000 vs 100,0,posttest,Clustered,1,foil,partial novel,Training,N
384,123,3.606741573,1,2,N,16,206,260,206 vs 260,1,posttest,Clustered,1,NA,completely novel,Training,N
385,124,4.303370787,1,2,N,1,36,306,36 vs 306,1,pretest,Random,1,NA,completely novel,Training,N
386,124,4.303370787,1,2,N,2,15,5,15 vs 5,1,pretest,Random,1,foil,partial novel,Training,N
387,124,4.303370787,1,2,N,3,1002,1020,1002 vs 1020,0,pretest,Random,1,NA,completely novel,Training,N
388,124,4.303370787,1,2,N,4,11,24,11 vs 24,1,pretest,Random,1,NA,completely novel,Training,N
389,124,4.303370787,1,2,N,5,670,67,670 vs 67,1,pretest,Random,1,foil,partial novel,Training,N
390,124,4.303370787,1,2,N,6,402,42,402 vs 42,0,pretest,Random,1,foil,partial novel,Training,N
391,124,4.303370787,1,2,N,7,64,604,64 vs 604,0,pretest,Random,1,NA,completely novel,Training,N
392,124,4.303370787,1,2,N,8,201,21,201 vs 21,1,pretest,Random,1,target,partial novel,Training,N
393,124,4.303370787,1,2,N,9,105,125,105 vs 125,1,pretest,Random,1,foil,partial novel,Training,N
394,124,4.303370787,1,2,N,10,807,78,807 vs 78,1,pretest,Random,1,NA,completely novel,Training,N
395,124,4.303370787,1,2,N,11,85,850,85 vs 850,1,pretest,Random,1,NA,completely novel,Training,N
396,124,4.303370787,1,2,N,12,12,22,12 vs 22,0,pretest,Random,1,NA,completely novel,Training,N
397,124,4.303370787,1,2,N,13,350,305,350 vs 305,0,pretest,Random,1,foil,partial novel,Training,N
398,124,4.303370787,1,2,N,14,8,2,8 vs 2,1,pretest,Random,1,target,partial novel,Training,N
399,124,4.303370787,1,2,N,15,1000,100,1000 vs 100,0,pretest,Random,1,foil,partial novel,Training,N
400,124,4.303370787,1,2,N,16,206,260,206 vs 260,0,pretest,Random,1,NA,completely novel,Training,N
401,124,4.303370787,1,2,N,1,36,306,36 vs 306,0,posttest,Random,1,NA,completely novel,Training,N
402,124,4.303370787,1,2,N,2,15,5,15 vs 5,1,posttest,Random,1,foil,partial novel,Training,N
403,124,4.303370787,1,2,N,3,1002,1020,1002 vs 1020,0,posttest,Random,1,NA,completely novel,Training,N
404,124,4.303370787,1,2,N,4,11,24,11 vs 24,1,posttest,Random,1,NA,completely novel,Training,N
405,124,4.303370787,1,2,N,5,670,67,670 vs 67,0,posttest,Random,1,foil,partial novel,Training,N
406,124,4.303370787,1,2,N,6,402,42,402 vs 42,1,posttest,Random,1,foil,partial novel,Training,N
407,124,4.303370787,1,2,N,7,64,604,64 vs 604,0,posttest,Random,1,NA,completely novel,Training,N
408,124,4.303370787,1,2,N,8,201,21,201 vs 21,0,posttest,Random,1,target,partial novel,Training,N
409,124,4.303370787,1,2,N,9,105,125,105 vs 125,0,posttest,Random,1,foil,partial novel,Training,N
410,124,4.303370787,1,2,N,10,807,78,807 vs 78,1,posttest,Random,1,NA,completely novel,Training,N
411,124,4.303370787,1,2,N,11,85,850,85 vs 850,1,posttest,Random,1,NA,completely novel,Training,N
412,124,4.303370787,1,2,N,12,12,22,12 vs 22,1,posttest,Random,1,NA,completely novel,Training,N
413,124,4.303370787,1,2,N,13,350,305,350 vs 305,1,posttest,Random,1,foil,partial novel,Training,N
414,124,4.303370787,1,2,N,14,8,2,8 vs 2,1,posttest,Random,1,target,partial novel,Training,N
415,124,4.303370787,1,2,N,15,1000,100,1000 vs 100,0,posttest,Random,1,foil,partial novel,Training,N
416,124,4.303370787,1,2,N,16,206,260,206 vs 260,1,posttest,Random,1,NA,completely novel,Training,N
417,125,3.387640449,1,1,N,1,11,24,11 vs 24,1,pretest,Random,1,NA,completely novel,Training,N
418,125,3.387640449,1,1,N,2,201,21,201 vs 21,1,pretest,Random,1,target,partial novel,Training,N
419,125,3.387640449,1,1,N,3,8,2,8 vs 2,0,pretest,Random,1,target,partial novel,Training,N
420,125,3.387640449,1,1,N,4,12,22,12 vs 22,1,pretest,Random,1,NA,completely novel,Training,N
421,125,3.387640449,1,1,N,5,105,125,105 vs 125,1,pretest,Random,1,foil,partial novel,Training,N
422,125,3.387640449,1,1,N,6,1000,100,1000 vs 100,0,pretest,Random,1,foil,partial novel,Training,N
423,125,3.387640449,1,1,N,7,15,5,15 vs 5,1,pretest,Random,1,foil,partial novel,Training,N
424,125,3.387640449,1,1,N,8,350,305,350 vs 305,1,pretest,Random,1,foil,partial novel,Training,N
425,125,3.387640449,1,1,N,9,64,604,64 vs 604,1,pretest,Random,1,NA,completely novel,Training,N
426,125,3.387640449,1,1,N,10,206,260,206 vs 260,0,pretest,Random,1,NA,completely novel,Training,N
427,125,3.387640449,1,1,N,11,402,42,402 vs 42,0,pretest,Random,1,foil,partial novel,Training,N
428,125,3.387640449,1,1,N,12,36,306,36 vs 306,1,pretest,Random,1,NA,completely novel,Training,N
429,125,3.387640449,1,1,N,13,670,67,670 vs 67,1,pretest,Random,1,foil,partial novel,Training,N
430,125,3.387640449,1,1,N,14,85,850,85 vs 850,1,pretest,Random,1,NA,completely novel,Training,N
431,125,3.387640449,1,1,N,15,807,78,807 vs 78,0,pretest,Random,1,NA,completely novel,Training,N
432,125,3.387640449,1,1,N,16,1002,1020,1002 vs 1020,1,pretest,Random,1,NA,completely novel,Training,N
433,125,3.387640449,1,2,N,1,36,306,36 vs 306,0,posttest,Random,1,NA,completely novel,Training,N
434,125,3.387640449,1,2,N,2,15,5,15 vs 5,1,posttest,Random,1,foil,partial novel,Training,N
435,125,3.387640449,1,2,N,3,1002,1020,1002 vs 1020,1,posttest,Random,1,NA,completely novel,Training,N
436,125,3.387640449,1,2,N,4,11,24,11 vs 24,0,posttest,Random,1,NA,completely novel,Training,N
437,125,3.387640449,1,2,N,5,670,67,670 vs 67,0,posttest,Random,1,foil,partial novel,Training,N
438,125,3.387640449,1,2,N,6,402,42,402 vs 42,1,posttest,Random,1,foil,partial novel,Training,N
439,125,3.387640449,1,2,N,7,64,604,64 vs 604,1,posttest,Random,1,NA,completely novel,Training,N
440,125,3.387640449,1,2,N,8,201,21,201 vs 21,0,posttest,Random,1,target,partial novel,Training,N
441,125,3.387640449,1,2,N,9,105,125,105 vs 125,0,posttest,Random,1,foil,partial novel,Training,N
442,125,3.387640449,1,2,N,10,807,78,807 vs 78,1,posttest,Random,1,NA,completely novel,Training,N
443,125,3.387640449,1,2,N,11,85,850,85 vs 850,0,posttest,Random,1,NA,completely novel,Training,N
444,125,3.387640449,1,2,N,12,12,22,12 vs 22,1,posttest,Random,1,NA,completely novel,Training,N
445,125,3.387640449,1,2,N,13,350,305,350 vs 305,1,posttest,Random,1,foil,partial novel,Training,N
446,125,3.387640449,1,2,N,14,8,2,8 vs 2,1,posttest,Random,1,target,partial novel,Training,N
447,125,3.387640449,1,2,N,15,1000,100,1000 vs 100,1,posttest,Random,1,foil,partial novel,Training,N
448,125,3.387640449,1,2,N,16,206,260,206 vs 260,0,posttest,Random,1,NA,completely novel,Training,N
449,128,3.786516854,1,2,N,1,36,306,36 vs 306,1,pretest,Clustered,1,NA,completely novel,Training,N
450,128,3.786516854,1,2,N,2,15,5,15 vs 5,1,pretest,Clustered,1,foil,partial novel,Training,N
451,128,3.786516854,1,2,N,3,1002,1020,1002 vs 1020,0,pretest,Clustered,1,NA,completely novel,Training,N
452,128,3.786516854,1,2,N,4,11,24,11 vs 24,1,pretest,Clustered,1,NA,completely novel,Training,N
453,128,3.786516854,1,2,N,5,670,67,670 vs 67,1,pretest,Clustered,1,foil,partial novel,Training,N
454,128,3.786516854,1,2,N,6,402,42,402 vs 42,1,pretest,Clustered,1,foil,partial novel,Training,N
455,128,3.786516854,1,2,N,7,64,604,64 vs 604,0,pretest,Clustered,1,NA,completely novel,Training,N
456,128,3.786516854,1,2,N,8,201,21,201 vs 21,1,pretest,Clustered,1,target,partial novel,Training,N
457,128,3.786516854,1,2,N,9,105,125,105 vs 125,0,pretest,Clustered,1,foil,partial novel,Training,N
458,128,3.786516854,1,2,N,10,807,78,807 vs 78,1,pretest,Clustered,1,NA,completely novel,Training,N
459,128,3.786516854,1,2,N,11,85,850,85 vs 850,0,pretest,Clustered,1,NA,completely novel,Training,N
